Review	Original	Predicted	NIST	BLEU	METEOR
gostaria de alertar aos clientes da americanas . com que o produto que esta sendo vendido não consta na ficha tecnica o que acompanha mas garanto a todos vem completa com mangueiras conectores e abraçadeiras vale a pena comprar !	bom produto	produto bom	1.0	0.1778279410038923	0.5
fiz minha primeira compra pela internet nas lojas americanas e tá sendo uma péssima experiência pq já está fazendo um mês que comprei esse produto e até agora nada . e nem sei o dia ainda que vou receber esse produto	não recomendo a loja	péss	0.0	0	0.0
um dos melhores jogos e com preço muito bom podem comprar sim !	excelente	muito bom	0.0	0	0.0
excelente produto da giannini . entrega rápida e com bom preço .	violão de ótima qualidade e bom preço .	excelente produto	0.0	0	0.0
chegou antes do prazo que passaram e o produto é lindo , muito satisfeita com a compra	gostei muito	amei o produto	0.0	0	0.0
com muito gosto posso contestar que a resistência para aquecedor versátil w v de lorenzetti é o produto de seu classe mais econômico do preço total preço do produto mais frete do mercado . o serviço de entrega das américas é absolutamente excelente , o produto foi entregado antes o tempo prometido .	o mayor producto do mercado	excelente produto	0.0	0	0.0
veio muitas coras repetidas vermelha e que nao estao nao imagem ,	razoavel	na imagem na	0.0	0	0.0
estou adorando o telefone - muito rápido , bastante espaço e memória . recomendo para quem precisa de um aparelho com melhor performance e não pode gastar uma fortuna :	estou adorando !	ótimo custo	0.0	0	0.0
logo apos a chegada constatei que não tritura nada fiz reclamação tenho dois protocolos e a ate hoje sete dias apos , ninguém americanas e importe me enviaram por e-mail código para devolução do moedor - a americanas esquece que é responsável solidaria por seus parceiros	veio com defeito - não tritura	não tri nada	0.11365649187006525	0.0417991745584234	0.08771929824561403
horrível o material das xícaras , já pedi a devolução e até agora nada . por favor devolva logo meu dinheiro !	quero meu dinheiro de volta	péss	0.0	0	0.0
estão de parabéns , ótimo produto e foi entregue bem antes do previsto .	gostei muito do produto	ótimo produto	0.1319049988210938	0.05501080739920602	0.13157894736842105
produto muito bom . atende as expectativas . produto muito bom . atende as expectativas . produto muito bom . atende as expectativas . produto muito bom . atende as expectativas . produto muito bom . atende as expectativas .	produto muito bom	muito bom	0.7924812503605779	0.19180183554164504	0.6465517241379309
apesar do prazo , o produto não me foi entregue ainda . muito decepcionada .	não recebi o produto	não recebi	0.2638099976421876	0.11633369384516798	0.4934210526315789
a maquina de costura veio com defeito . nao puxa o tecido . e desde o dia  de fevereiro estou mandando emails pra vcs . pra devolucao .	veio com defeito	nao gos	0.0	0	0.0
esse produto é bom no preço e no aparelho melhor celular	muito bom	bom	0.1319049988210938	0.06541924356118012	0.2631578947368421
atendeu minhas expectativas em relação a qualidade do produto	ótimo produto e custo beneficio	goste muito	0.0	0	0.0
o perfume é otimo parece ser original porém achei q a fixação não é boa , muito abaixo dos parametros de um eau de toilette .	sem fixação	perf	0.0	0	0.0
nao recomendo , ele nao alisa nada . , me decepcionei muito .	pessimo	nao gos	0.0	0	0.0
graças a americanas fiz uma excelente aquisição , muito obrigada .	excelente	excelente	0.0	0.1778279410038923	0.5
copo com grande capacidade , motor mais silencioso e de boa potência . muito bom	produto de qualidade	muito bom	0.0	0	0.0
sempre compro nas americanas e gosto muito , de tudo .	produto muito bom !	muito bom	0.2638099976421876	0.11633369384516798	0.4934210526315789
se entendêssemos o sofrimento do outro como nosso , ao sofrermos , . não estaríamos sozinhos . nunca	como ser misericordiosos com os que sofrem	não recebi	0.0	0	0.0
não consegui avaliar o produto , produto chegou com uma peça solta , pois ate hoje estou aguardando uma posição do suporte , para que eu possa mandar o produto para conserto ou troca .	ainda nao avaliei , veio com defeito .	produto com	0.0004540840805919024	0.007444903200446295	0.06756756756756756
a entrega ocorreu antes do prazo , o que me deixou muito feliz . quanto ao dispositivo , é rápido e roda liso sem engasgar . o sistema flyme os possui funções úteis que expandem e otimizam a experiência . excelente custo-benefício .	gostei muito do produto !	ótimo custo	0.0	0	0.0
gente pode comprar sem medo ele é lindo e resistente e o que eu mais queria . ele é silencioso kkk pra mim que moro em apartamento e meu filho anda dentro de casa essas rodas de eva são perfeitas não fazem nenhum pequeno ruido no chão .	amei perfeito	lindo e	0.0	0	0.0
produto atendeu minha necessidade , porem um pouco barulhento . entrega dentro do pazo	bom	goste do	0.0	0	0.0
não extrai o óleo como promete . extrai muito pouco óleo , mesmo depois do preaquecimento . a maior parte do óleo fica na borra . este foi o segundo equipamento . o primeiro devolvi porque não funcionava . estarei devolvendo este amanhã / . quero meu dinheiro de volta .	decepção dobrada	não goste	0.0	0	0.0
ótimo custo benefício . valeu a pena ter comprado e chegou antes do previsto .	muito bom	ótimo custo	0.0	0	0.0
ainda não testei o produto por completo , mas no que usei foi ótimo ! chegou dentro do prazo .	produto ótimo !	goste muito	0.0	0	0.0
acho que falta na mochila uma espécie de cinto para poder prender em volta da cintura e distribuir ainda mais o peso .	adorei !	bom custo benefício	0.0	0	0.0
tiveram  tampas amassadas . as tampas sao de qualidades muito ruim . achei q era o mesmo material das panelas ainda vem amassadas isso pq mandaram  jogos em uma só embalagem sendo q paguei  fretes . nao gostei . obrigado .	tampas	pes pes	0.0	0	0.0
é um celular de vai de encontro as expectativas , é rápido , e com  semanas de uso não apresento nenhuma queixa . carrega super rápido , e a bateria dura mais do que um dia normalmente .	gostei do produto	ótimo celular	0.0	0	0.0
estou obtendo o resultado que esperava do produto , super indico .	excelente	goste muito	0.0	0	0.0
ótimo custo/benefício . pelo preço pago o produto vale muito a pena .	ótimo custo/benefício	ótimo custo	0.5	0.1495348781221221	0.25
estou com ele a quase um mes , e ele está ótimo . roda muito bem e bateria dura um dia todo .	adorei o produto	ótimo	0.0	0	0.0
gostei muito do produto , super resistente , designer lindo . perfeito !	excelente	excelente produto	0.0	0.1495348781221221	0.45454545454545453
material excelente , porém não reclina quase nada . então não deve ser muito confortável para longas viagens .	excelente	goste muito	0.0	0	0.0
ele me ajuda a grava vídeo pro you tube da para ouvir música etc	otimo	muito bom	0.0	0	0.0
a empresa monta uma máquina dessa , com umas configurações até interessantes e empurra um linux . pqp fala sério . se você formata e coloca um windows perde a garantia .	linux . tá é louco .	não goste	0.0	0	0.0
produto apresenta defeito no touch , trava muito ! a aparência do produto é impecável , porém trava direto e o touch fica travando , tem que bloquear e desbloquear toda hora para destravar , e às vezes mesmo assim não destrava e tem que reiniciar .	produto com defeito !	péss	0.0	0	0.0
excelente produto recomendo . ótima qualidade . perfeito para o fim a que se destina	excelente	excelente	0.0	0.1778279410038923	0.5
ótimo produto , correspondeu todas as minhas expectativa valeu muito a pena .	produto de muito boa qualidade .	ótimo produto	0.007969428105624642	0.020237345084409754	0.08928571428571427
fiz a compra deste celular pra receber o vale cupom de  ,  nas compras acima de  .  ,  , referente a semana da mulher , não recebi o cupom , telefone do atendimento ao cliente , ninguém atende , somente atendimento eletronico , enfim sinto-me enganada com a promoção .	enganada	não recebi	0.0	0	0.0
só utilizo este produto desde que conheci . não troco por nada .	excelente	muito bom	0.0	0	0.0
de todos os radios relógios disponiveis esse foi com certeza o mais adequado pra minha mãe . ela queria com am e fm o som precisava ser bom . facil manuseio , compacto e quando falta energia elétrica ele mantem a hora mediante colocação da pilha que acompanhou o produto . exatamente como na foto .	recomendo	goste muito	0.0	0	0.0
tudo muito bom , produto e o serviço do site . super recomendo .	gostei muito do produto	excelente	0.0	0	0.0
o celular é maravilhoso . a entrega foi em apenas  dias úteis ! adorei , muito profissionais no atendimento . super recomendo .	melhor smartphone	amei o produto	0.0	0	0.0
alguém sabe me dizer por que a versão desse livro que comprei aqui na minha cidade numa loja física da americanas tem  paginas e não  como na descrição ?	duvida	du du	0.0	0	0.0
máquina de boa qualidade , cumpre o que é prometido	ótimo produto	muito bom	0.0	0	0.0
ótimo produto , do jeito que está descrito na hora da compra !	ótimo produto	ótimo produto	1.0	0.316227766016838	0.9375
muito bom , um cheiro delicioso e deixa o banho muito relaxante . recomendo !	delicioso	ótimo	0.0	0	0.0
se eu tivesse recebido o produto certo , poderia avaliar .	erro	goste do	0.0	0	0.0
muito bom o produto , bateria que dura muito , não trava .	excelente !	muito bom	0.0	0	0.0
smart tv muito boa , atendeu minhas expectativas , botão inteligente da netflix - youtube . e sem contar que ela tem um volume alto que agrada . muito satisfeito . só a entrega que deixou a desejar pois paguei uma taxa e tive que retirar nos correios . mais mesmo assim recomendo a tv .	adorei a tv				
material muito frágil , no primeiro dia de uso na praia com um vento fraco ele já se quebrou na parte do ferro . gostaria do ressarcimento ou substituição do produto .	não gostei do produto	material frágil	0.0	0	0.0
limpa conforme o proposto , ajuda muito a limpar janelas de sobrados que não tem acesso por fora .	recomendo	muito bom	0.0	0	0.0
ele é razoável , ele não é nada bege é simplesmente branco , não é tão felpudo assim , mas não é ruim não digamos bonitinho , só não gostei ser tão claro , total mentira ser a cor que mostra na foto ,	muito claro	não é nada	0.0	0	0.0
bom produto , funciona de acordo vou comprar mais pra festinha	bom	bom	0.0	0.1778279410038923	0.5
comprei o aparelho e chegou com defeito , esquenta e reinicia sozinho , péssimo produto e a motorola não arrumou o problema pois já mandei para assistência e voltou com o mesmo defeito .	produto com defeiteito	péss produto	0.39624062518028896	0.09069748827745895	0.17241379310344826
produto com ótimo custo beneficio . simples , prático e bonito	muito bom	ótimo custo	0.0	0	0.0
ótimo produto e prático , ajudou é muito minha vida como mãe . super recomendo .	bomba coletora	ótimo produto	0.0	0	0.0
o produto é ótimo . como é difícil encontrá-lo em lojas físicas somente no mercado eletrônico em lojas confiáveis e que cobrem fretes razoáveis .	satisfaction	ótimo produto	0.0	0	0.0
tem um mes q comprei o produto se que a nota fiscal foi emitida . atrazo grotesco na entrega . a gigante americana esta se queimando terceirizando estas vendas .	falta de compromisso	produto de	0.39624062518028896	0.09069748827745895	0.17241379310344826
ótimo produto game excelente recomendo a todos e o preço esta bom espero que outras pessoas comprem	the witcher	muito bom	0.0	0	0.0
o tapete é bonito , porém não é tão grosso como informado no anúncio . a entrega foi super rápida . pelo valor pago , vale apena .	produto bonito	tape bonito	0.5	0.1495348781221221	0.25
excelente produto , muito bem embalado e entregue antes do prazo estipulado . americanas sempre surpreendendo positivamente no e-commerce .	ótimo produto	excelente produto	0.5	0.1495348781221221	0.25
entrega no prazo . tudo ok . fiquei sabendo de um novo hepatoprotetor , o tudca . seria bom se fosse disponibilizado .	bom hepatoprotetor .	ótimo produto	0.0	0	0.0
maquina robusta de qualidade ótima muito boa atende minha nesse cidades	maquina robustica de qualidade otima	otim	0.0	0	0.0
prático , minha mãe amou demais valeu a pena legal cool fun great yeah	muito bom !	muito bom	0.7924812503605779	0.19180183554164504	0.6465517241379309
um otimo produto , atende muito bem como parafusadeira , mas não é proprio como furadeira , aconselho comprar furadeira normal para servicos pesados , mas como parafusadeira é otima	atende as espectativas	otimo produto	0.0	0	0.0
muito otimo esse hd seagate eu so me arrependo por nao ter comprado com mais tb kkkk para ter mais espaco no meu ps	eu recomendo com certesa	otimo	0.0	0	0.0
esperava a motorola acertar pra eu ter um da marca . agora acertou .	maravilhoso	goste	0.0	0	0.0
o produto atende as necessidades diárias com eficacia	gostei muito do produto	goste muito	0.1319049988210938	0.05501080739920602	0.13157894736842105
tudo que sempre quis foi trocar um órgão vital no mercado negro para comprar esse chaveiro . quando vi a super promoção por apenas r , foi a chance de realizar esse incrível sonho . estou super feliz , minhas chaves também estão . sinto que até abrem melhor as portas agora . super recomendo !	sem rim , mas valeu	excelente	0.0	0	0.0
a pelicula não serve , fica bem no meio da camera dianteira de selfie , que é o forte do celular , uma porcaria de produto , vou ter que comprar outra .	uma porcaria	pelicul	0.0	0	0.0
não remove nada só gira perdi tempo e dinheiro , entregam rápido mais que adianta se o produto não funciona	detestei porque não remove nada	péss	0.0	0	0.0
excelente custo benefício ! meu filho adorou ! parecia um príncipe: com conforto , elevação adequada e ainda com o porta mamadeira ao lado :	muito bom !	excelente custo	0.0	0	0.0
a qualidade do produto é aceitável mas o produto é muito pequeno , na imagem do site parecia ser maior .	não gostei do produto .	produto pequeno	0.033688423633228826	0.03336574130316504	0.10638297872340426
bom olhe eu ja usso esse produto não tem o que avaliar	gostei , pois ja usso o mesmo faz tempo	bom	0.0	0	0.0
o capacete é simples mai vale muito a pena pelo preço	gostei	capa	0.0	0	0.0
fácil de usar , rápida no preparo da bebida e permite preparar a bebida na intensidade e quantidade desejadas .	ótima relação custo-benefício .	excelente produto	0.0	0	0.0
celular vem com defeito no carregamento , às vezes carrega e outras não meu celular desgarregou e não está mais ligando .	péssimo	celular com	0.0	0	0.0
nota máxima pra sony , meu primeiro celular da marca foi o z perfeito , rápido , bateria duradoura , excelente memória . sony sempre recomendo !	celular top !	excelente	0.0	0	0.0
muito bem acabadas e com ótimo corte . material muito bom . atendeu expectativa e prazo entrega bem rapido .	conjunto facas	ótimo produto	0.0	0	0.0
ótimo produto . cabe  colchões de casal tranquilo . e sobra espaço . ou de  lado um colchão e no outro da pra fazer uma sala . cabe umas  cadeiras abertas . rápida pra montar e desmontar	perfeito pra quem quer praticidade .	ótimo produto	0.0	0	0.0
por ser queen deveria ser mais larga dos lado , não teve caimento dos lado legal	largura a	não goste	0.0	0	0.0
gostei , bem confortável para o dia a dia . no mais sem comentários .	muito confortável	confortável	0.1319049988210938	0.06541924356118012	0.2631578947368421
não pense q ele tem uma fixação boa , pq não tem . o cheiro dele não exala muito fraco . mas é cheiroso .	e um bom perfume	cheiro	0.0	0	0.0
eu comprei no final de novembro e chegou no inicio de dezembro e no começo de fevereiro ambos os mouses que eu havia comprado haviam parado de funcionar mas o tempo que durou foi bem pouco mas fora isso a qualidade do mouse é exelente	eu não sei dizer muito bem	mouse	0.0	0	0.0
o produto cumpre o esperado , porém o compartimento de dentro do balde não é separado e a água limpa e sujam se misturam . após torcer você precisa puxar novamente o cabo , usei outros que subiam automaticamente . mas o preço está compátivel com o produto e ele facilita muito a limpeza !	justo				
como vou comprar um produto que não possui dimensões de tamanho , impossível	dimensões .	não goste	0.0	0	0.0
boneca bem realista , muito parecida com uma reborn de verdade . ótimo custo benefício para nós que queremos economizar e deixar as crianças felizes !	excelente produto !	boneca muito	0.0	0	0.0
é exatamente o que eu esperava , um tênis novo , no tamanho certo , em perfeito estado e chegando dentro do prazo	gostei do produto	goste muito	0.0	0	0.0
até o momento estou muito satisfeita . tenho outra smartv samsung em casa há  anos e já gostava muito . a imagem k é excelente , minha outra é ultra hd que já é ótima . recomendo o produto .	ótima imagem . fácil instalação .	excelente	0.0	0	0.0
o produtor e bom em relação custo beneficio , deixa a desejar em alguns aspectos . mas não podemos comparar até mesmo pelo valor . mas estou feliz pela compra . pensei que tinha jogado dinheiro no lixo .	gostei do produtor	produto bom	0.0	0	0.0
muito pratico . otimo para viagem . facil de transportar .	otimo .	otimo	0.1319049988210938	0.06541924356118012	0.2631578947368421
eu não posso avaliar , pois o produto não me foi entregue e a americanas diz que eu cancelei o pedido e na verdade eu não cancelei !	ruim	não recebi	0.0	0	0.0
ótimo produto , original da apple . atendeu às minhas expectativas . entrega rápida , antes do previsto .	gostei do produto .	ótimo produto	0.1319049988210938	0.05501080739920602	0.13157894736842105
recomendo o produto , foi satisfatório para meu uso	gostei do produto	goste do	0.39624062518028896	0.09069748827745895	0.17241379310344826
regular . . . . .	regular	regular	0.0	0.1778279410038923	0.5
interessante , mas muito simples . acredito atrairia mais as crianças se tivessem mais itens	minhas comprinhas	simples	0.0	0	0.0
adorei o celular , a americana está de parabéns , o produto chegou antes do previsto , valeu a pena comprar !	amei este produto	excelente	0.0	0	0.0
o produto veio com o porta talheres do lado oposto q se encontra na foto . de venda por esse motivo nao estou utilizando . o acessório	porta talheres	veio com porta	0.3333333333333333	0.11362193664674995	0.2380952380952381
fraldas muito boa a melhor americanas de parabens como sempre entrega super rapida	maravilhosa	excelente	0.0	0	0.0
produto chego antes do combinado em perfeito estado . essa e a minha ª smart estou curtindo bastante os recursos do aparelho controle remoto bem simples de utilização . satisfeito com a aquisição .	otima tv	excelente produto	0.0	0	0.0
produto com custo um pouco maior que os similares , porém vale a cada centavo investido .	marca confiável	custo x benefício	0.0	0	0.0
xgsegsgsfvhdhghdthjnftjyj thftjhgfhjf thjfg fj tjtjft htjft hf ghtfh	szgsg	xgs	0.0	0	0.0
ótimo , gostei bastante . comprei um pra mim e eu pra minha sogra	muito bom	muito bom	1.0	0.316227766016838	0.9375
não recebi o produto por causa que os correios extraviou .	não recebi o produto	não recebi	0.2638099976421876	0.11633369384516798	0.4934210526315789
gostei muito da tv , gostei do prazo de entrega veiu antes da data prevista só não posso falar , da imagem k porque tenho a sky , é o sinal k ainda nem em todo lugar o sinal chega bem .	ótimo produto	tv l l	0.0	0	0.0
ótimo o produto e otimo tempo de entrega . excelente em todos os termos .	muito bom recomendo	otimo produto	0.0	0	0.0
dei o celular de presente pra minha mãe e ela amou . e eu estou super satisfeita .	ótima escolha	amei o produto	0.0	0	0.0
quanto necessitar de produtos existentes , solicitarei novamente / portanto nada tenho a reclamar .	satisfeitissimo	produto bom	0.0	0	0.0
bom gostei e celular muito bom e eu indico ele .	muito bom	celular	0.0	0	0.0
ótimo produto , porém o qual recebi estava com a estampa borrada , o que não é tão relevante .	ótimo produto .	goste do	0.0	0	0.0
não funcionou bem com pimenta rosa . o vendendor foi muito atencioso , entregou rápido e resolveu facil o problema de uma peça que veio com defeito .	gostei do produto .	produto bom	0.1319049988210938	0.05501080739920602	0.13157894736842105
ótimo produto , bonito , chegou antes do prazo . muito satisfeita com a compra . super indico !	satisfeita	ótimo produto	0.0	0	0.0
o produto pode ser bom , mais o meu veio com defeito . recomenda-lo-ia se tivesse vindo bom , como veio com defeito não recomenda-lo ei .	produto veio com defeito .	produto bom	0.033688423633228826	0.03336574130316504	0.10638297872340426
pela marca achei que era melhor mas pelo preço foi bom a compra . pela marca pensei que cesária  vem por cento mas não veda , como tinha falado antes pelo preço foi boa compra .	produto bom .	bom custo benefício	0.5283208335737187	0.11362193664674995	0.16666666666666666
nada a reclamar quanto a americanas . com , o produto chego , até , antes da data prevista . porém veio cheio de defeito . a saída auxiliar não funciona e o display , também , com partes das letras apagadas . o problema é que não observei os comentários anteriores , senão , jamais teria comprado .	insatisfeito com o produto	produto com	0.2638099976421876	0.06541924356118012	0.2631578947368421
pelo preço a bike até que é razoável . já o atendimento ao cliente . um lamento . infelizmente eles se esquecem que são os clientes que mantém a loja !	insatisfeito com o parceiro	não recomend	0.0	0	0.0
preço razoável , boa durabilidade e fácil de instalar . o purificador , por outro lado , deixa muito a desejar .	fácil de instalar	bom custo benefício	0.0	0	0.0
top , dentro das expectativas ! não tive problemas com o aparelho , veio tudo certinho .	boa mercadoria	top	0.0	0	0.0
mercadoria recebida conforme solicitado . o produto , um filtro que é uma peça de reposição foi anunciada com exatidão para o aparelho ao qual destina-se um aspirador de pó . montou perfeitamente no aparelho e funcionou de acordo .	gostei do produto .	produto de	0.1319049988210938	0.05501080739920602	0.13157894736842105
os bicos que acompanham o produto não se encaixam nas garrafas de tinta . por isso , ao tentar abastecer a copiadora vazou tinta . muto perda de produto e sujeira para todo lado ! não recomendo !	vazamento pelo bico	péss qualidade	0.0	0	0.0
excelente fixação , entrega antes do prazo a empresa está de parabéns pela agilidade e procedência do produto .	top	excelente produto	0.0	0	0.0
ótimo produto , sou alta em estatura e gostei do salto	gostei muito do produto !	ótimo produto	0.033688423633228826	0.03336574130316504	0.10638297872340426
comprei kit cftv intelbras+camera ir lmts+fonte+bnc no dia  de março não foi entregue ate hoje dia  de abril	produto não foi entrgue	não recebi	0.1319049988210938	0.05501080739920602	0.13157894736842105
ótima tv . imagem boa , som bom pro tamanho da tv . controle fácil de manusear . recomendo .	muito bom . gostei muito .	t t t	0.0	0	0.0
o sofá chegou antes da data prevista muito bom , o produto também é ótimo todos gostaram e também muito bonito .	produto otimo	ótimo produto	0.5	0.1495348781221221	0.25
maquina silenciosa , pressão muito boa . uma ótima escolha . para quem costa de um equipamento de ótima qualidade esta e uma das melhores .	muito boa	excelente	0.0	0	0.0
chegou bem antes do que esperava ! em perfeito estado e adorei o produto .	adorei	ótimo produto	0.0	0	0.0
diferente; chegou rápido ; parece de loja de decorações;	muito charmoso	goste muito	0.5	0.1495348781221221	0.25
pelo preço , arrisquei , não fazia fé , mas o resultado excedeu às expectativas .	surpreendeu .	goste do	0.0	0	0.0
bonito , boa repartição , mas muito fraco , parafusos de plastico .	gostei	bom	0.0	0	0.0
produto de excelente qualidade . tamanho médio das lentes , deixando o óculos proporcional ao rosto . entrega dentro do prazo estipulado .	excelente	excelente produto	0.0	0.1495348781221221	0.45454545454545453
o celular veio bloqueado , perdi  dias atrás de solução . agora está na assistência técnica samsung para ver se é possível desbloquear .	fraude	celular bloque	0.0	0	0.0
ainda não tive tempo de uma avaliação completa mas estou adorando .	excelente	goste muito	0.0	0	0.0
celular bem simples , pelo preço tá bom . a entrega da americanas é ótima , chegou antes do prazo e vem bem embalado .	samsung é coisa boa .	ótimo custo	0.0	0	0.0
atendimento e entrega das lojas americanas excelentes , já o produto não traz a um bom resultado na escova , não é possível efetuar uma boa finalização no penteado e não alisa os fios deixando-os ondulados e com volume .	não traz o resultado prometido	produto excelente	0.0	0	0.0
linda demais a barbie ! minha prima adorou ! quero mais promoções assim !	ótimo	linda !	0.0	0	0.0
gostei do pronto atendimento , e o produto chegou em tempo hábil . a americana está de parabéns carlos	excelente produto e enviado prontamente	goste do	0.0	0	0.0
gostei bastante do produto . tive um há anos que era incômodo; não dava para usar direito . com esse , acabei até dormindo no sofá e acordei sem qualquer problema	confortável e de qualidade	goste bastante	0.0	0	0.0
produto excelente igual ao anuncio , entrega realizada corretamente no prazo	otimo igual ao anuncio	excelente	0.0	0	0.0
pc muito bom para jogos não muito recentes e ideal para qualquer tipo de trabalho .	ótimo pc	muito bom	0.0	0	0.0
razoável nao serviu para minha finalidade compra errada falha minha	filtro	razoável	0.0	0	0.0
demorou um pouco para chegar , mas acredito que tenha sido pelos correios entrarem em recesso , chegou tudo certo , a caixa estava um pouco amassada mas não danificou o produto , reparei que o fio estava um pouco amassado em uma parte , porem não interferiu na funcionalidade do carregador .	dentro do esperado	gos	0.0	0	0.0
esperava mais do produto , entretanto não teve o desempenho que eu esperava no resfriamento da cpu .	item de entada , performance razoável	goste do	0.0	0	0.0
achei pequena demais e não parece ser tanto na imagem . demorou muito pra chegar	não gostei	pequena demais	0.0	0	0.0
comprei duas unidades do faqueiro , me entregaram somente uma e alguns dos talheres estavam riscados .	não entregam a mercadoria	não goste	0.1319049988210938	0.05501080739920602	0.13157894736842105
câmera espetacular , bateria com bom período de duração , levíssimo , fácil utilização . e por aí vai .	aparelho top !	excelente	0.0	0	0.0
atendeu minhas expectativas recomendo podem comprar vocês vão gostar	produto muito bom	goste muito	0.39624062518028896	0.09069748827745895	0.17241379310344826
tv muito lenta tenho outra smart lg e não tem comparação . não recomendo imagem horrível quando vamos olharmos netflix muito arrependida ! coloquei o dinheiro fora .	péssima escolha	t t	0.0	0	0.0
produto atendeu minhas espectativas , chegou com  dias parebens americanas .	excelente	goste muito	0.0	0	0.0
muito bom o produto , esta tv está entre as das ultimas gerações , muinto simples , mas está nas ultimas gerações de tv . fácil de usar , muito boa a tv	muito bom o produto	tv	0.0	0	0.0
muita demora para entrega . prazo muito longo de entrega	ainda não foi entregue	demo muito	0.0	0	0.0
fiz a compra , chegou todo amassado e até o momento não fizeram a troca	amassado	produto ama	0.0	0	0.0
super recomendo esta fritadeira , me surpreendi pelo tamanho dela , ótimo para preparar grandes quantidades de alimentos , e uma dica: é ótimo para assar pão de queijo , fica muito macio e é bem mais rápido que o forno elétrico .	produto excelente	excelente	0.1319049988210938	0.06541924356118012	0.2631578947368421
produto excelente , bateria dura em torno de  horas	gostei muito superou minha expectativa	excelente	0.0	0	0.0
várias funções legais que funcionam junto ao aplicativo do celular . ajuda a melhorar/manter a qualidade de vida .	produto bom e funcional	ótimo celular	0.0	0	0.0
dentro dos seus limites é muito bom . procesador médio fotos ficaram ótimas . recomendo .	ótima	muito bom	0.0	0	0.0
não afia e é muito fraco . propaganda enganosa , deveriam devolver o dinheiro a quem comprou	pessimo produto	péss	0.0	0	0.0
o pedido era pra ter chego em / e até não recebi e nem tive esclarecimentos sobre o ocorrido . estavam respondendo meus emails , mas pararam . não recomendo essa loja e o produto nem chegou em minhas mãos para eu poder opinar .	não recebi o meu produto	não recebi	0.06737684726645765	0.07055995207471726	0.39893617021276595
a bateria funciona de  a  , quando chega a  descarrega e desliga o celular .	com defeito	bateria	0.0	0	0.0
atendeu as minhas expectativas . a qualidade e a aparência para mim são muito importantes .	gostei muito do produto .	goste muito	0.033688423633228826	0.03336574130316504	0.10638297872340426
produto maravilhoso de muita precisão , recomendo o produto .	maravilhoso	excelente	0.0	0	0.0
a tv é linda , eu estava em dúvida sobre qual comprar , tanto pelo oque ela oferece quanto pelo preço , demorei até decidir e fiz a escolha certa , super recomendo ! a imagem é ótima , linda e já vem com netflix e youtube instalado	excelente	tv linda	0.0	0	0.0
não tenho do que reclamar , até o momento está perfeito , recomendo demais .	faz o que propõe	ótimo produto	0.0	0	0.0
não recebi meu produto ! paguei mas não recebi . e até agora não tive resposta nenhuma ! péssimo	não recebi meu produto	não recebi	0.2638099976421876	0.11633369384516798	0.4934210526315789
era pra ser abafador de ruídos mas não abafa nada ! péssimo produto , de péssima qualidade	péssimo produto	péss	0.0	0	0.0
comprei , recebi com  dias de atraso e quando abri era um produto pirata ! não é um invicta original .	produto pirata !	pira	0.0	0	0.0
realizei a compra dia / e o prazo limite para entrega já expirou , a ultima atualização foi dia / e desde então só escuto: vamos retornar . realizei a compra contando com o prazo de entrega e esse não foi cumprido .	não recebi o produto	não recebi	0.2638099976421876	0.11633369384516798	0.4934210526315789
excelente produto , café rápido , muito gostoso e a máquina e muito fácil de limpar !	excelente produto	excelente produto	1.0	0.316227766016838	0.9375
muita água e pouco pó . o café sai fraco , diferente da bialetti que faz um café forte . não gostei .	cafeteira	café fraco	0.0	0	0.0
no primeiro uso já encheu de bolinhas nas mangas , o atrito do moletom cria varias bolinhas .	tecido cria varias bolinhas	não goste	0.0	0	0.0
gostei muito do produto , só não gostei na hora de secar o mop , ele não tira o excesso da água , mesmo fazendo o giro de ° . precisa melhorar nesse item . obrigada !	produto balde mop .	goste muito	0.0	0	0.0
super recomendo excelente qualidade e atendimento do vendedor .	produto maravilhoso .	excelente	0.0	0	0.0
recomendo ! excelente imagem e ótima conexão com internet .	excelente produto , ótimo custo/beneficio	excelente	4.19632592148615e-05	0.003257032351754417	0.10869565217391304
o relógio é lindo e chegou muito antes do prazo ! super recomendo !	excelente !	excelente produto	0.5	0.1495348781221221	0.25
comprei o kit de cuecas infantis e recebi de adulto , devolvi e estou aguardando o vale troca	não recebi o produto correto	compre	0.0	0	0.0
adorei o cel e minha filha tb . comprei pra ela e atendeu as expectativas . responde prontamente a todos os comandos acessados . adorei !	perfeito	excelente	0.0	0	0.0
produto de qualidade , atendendo todas as minhas espectivas	excelente produto	excelente produto	1.0	0.316227766016838	0.9375
quem usa é minha esposa , ela adora esse produto . ela sempre esta indicando para amigas .	gostei muito do produto !	adora esse	0.0	0	0.0
gostei mais não foi aquilo tudo que imagina do produto	gostei	goste	0.0	0	0.0
ótimo custo beneficio , recomendo , a entrega foi dentro do esperado	gostei muito do produto	ótimo produto	0.1319049988210938	0.05501080739920602	0.13157894736842105
produto bom . limpa conforme esperado , porém não elimina  da sujeira .	cumpre o que promete	goste do	0.0	0	0.0
a entrega foi muito rápida , inclusive veio de avião , parabéns para a equipe . show ! mas . veio sem cabeçote . já comprei várias anteriormente , todas vieram com o cabeçote de limpeza , desta vez veio sem , deveriam avisar no site . lixo !	sem cabeçote !	não goste	0.0	0	0.0
vidro resistente ótima pressão da tampa super recomendo	muito bom	ótimo produto	0.0	0	0.0
